name,composite_score,technical_quality,color_characteristics,biological_relevance,laplacian_variance,entropy,local_contrast,edge_density,golden_ratio,pink_ratio,balance_score,adipocyte_coverage,background_quality,meets_threshold
6 BEEF Shoulder -1_grid_5x5_r3_c1.jpg,0.6366271914107507,0.851593556387186,0.5639812961328123,0.39438526083756764,18.577682502280602,7.307724288845698,1.8066470712769216,0.03061152611113193,8.36600767898167e-06,0.8985933689694484,1.673201535796334e-05,0.2611135599855587,0.009872173601075507,True
Beef Shoulder 4_grid_5x5_r4_c3.jpg,0.6362869095475194,0.8756942732506503,0.537766538017439,0.3911636477646224,16.862645385693433,7.209786365994093,1.53043183956938,0.02366817886853203,4.81918073567181e-06,0.9332997011567475,9.63836147134362e-06,0.25704838961896226,0.0,True
MeatLarge_grid_5x5_r1_c1.jpg,0.6359120494875518,0.9049141613540477,0.4998911467075467,0.3959379343931652,12.76466341261404,6.864330122889268,1.2853574602854707,0.013124554563574992,5.179493314039796e-07,0.9309161321129306,1.0358986628079592e-06,0.2549005213002384,0.0,True
12.12 Beef Shoulder 3_grid_5x5_r2_c0.jpg,0.6358718078055476,0.923684038149678,0.44337848723268974,0.4448628880569402,5.521110849050831,6.19648538227623,1.1084495738673332,0.00217104092142015,6.86845852513973e-07,0.7813364975383444,1.373691705027946e-06,0.20937092846786445,0.3289348850201088,True
12.12 Beef Shoulder 3_grid_5x5_r1_c2.jpg,0.6358298342588518,0.9163561216581794,0.4376399847351559,0.46445356375310154,5.8659562666461555,5.951632183832613,1.2335136123459485,0.0017075213088858848,3.726983232493853e-06,0.9357459533294323,7.453966464987706e-06,0.18210520866061725,0.37334752626659873,True
"4th Meat, 400 g, 3 wts_grid_5x5_r1_c2.jpg",0.6355468829387693,0.9291464343990938,0.463389895317295,0.4068073832723135,6.8222505202305435,6.483888909974464,1.8094417575124142,0.0034998499312371488,1.903857439154956e-06,0.9718705763312443,3.807714878309912e-06,0.2637979828070474,0.06561644426957369,True
B. Shoulder 1.2_grid_5x5_r0_c3.jpg,0.6354258298274227,0.9047310280653106,0.4909033788047617,0.4068689440785278,9.536912409611642,6.812996271961675,1.287808795346815,0.01268908303331306,1.52006868998994e-06,0.9266828083699171,3.04013737997988e-06,0.25725227023947816,0.07850412136084062,True
Beef Shoulder 4_grid_5x5_r5_c3.jpg,0.6353387077728574,0.8645714834791907,0.5409944381266432,0.4006482441474244,20.654005293887987,7.2216494433475695,1.5888670537131717,0.02656009266158578,2.9275396992398845e-07,0.9524876633477074,5.855079398479769e-07,0.2712714471558366,0.0,True
B-2.jpg,0.6350712931587298,0.8905170885906435,0.5130324261260039,0.39721243431348413,13.775225330847073,6.997226132439734,1.5057172677734014,0.017969722843961592,1.947939876801923e-06,0.9471650020826067,3.895879753603846e-06,0.2544978382146079,0.030003515650647183,True
B. Shoulder 1.2_grid_5x5_r3_c4.jpg,0.6350275829844501,0.9288458200396437,0.4619293249068722,0.407255965004749,6.203197893855398,6.611730921177882,1.562066212928634,0.004773522376131742,4.109815347009838e-06,0.9168666213813808,8.219630694019676e-06,0.2691175886404974,0.07566131703490353,True
B. Shoulder 1.2_grid_5x5_r5_c4.jpg,0.6348649378776172,0.8925616471852964,0.4633773700725456,0.4626327979124307,8.277155146892847,6.005399479392152,0.9053988165490855,0.0034301491504316155,5.17961215064216e-07,0.7937344051677411,1.035922430128432e-06,0.0904462193870923,0.47238161648687305,True
MeatLarge_grid_5x5_r1_c2.jpg,0.6348495302138555,0.8866851465831037,0.5099535004104621,0.4067669857478089,16.645187216436884,6.757115097661389,1.330836494567028,0.01667666739479959,7.399724848631229e-08,0.9040406086540078,1.4799449697262458e-07,0.25598517494725476,0.03798964132495952,True
B. Shoulder 1.2_grid_5x5_r0_c0.jpg,0.63457290517464,0.8910138304653119,0.484451656131744,0.43443717336961934,10.735491428270622,6.472347516032858,0.8934721284672185,0.0075984067698409725,9.458205182159627e-07,0.9225736798687597,1.8916410364319254e-06,0.21323531465016532,0.22795108564847444,True
B. Shoulder 1.2_grid_5x5_r4_c4.jpg,0.6344692884451332,0.9353539742826691,0.4618241137505924,0.39475703567743264,6.230629998719655,6.62885439717729,1.7790686949014902,0.0033070164028698177,1.9704594129499222e-06,0.9666142021526515,3.9409188258998444e-06,0.2638425787138859,0.051620123963754705,True
12.12 Beef Shoulder 2_grid_5x5_r1_c5.jpg,0.6343337784276675,0.8934087482920632,0.47895450960169156,0.4373448030010002,10.33250508919295,6.77523438025609,1.6701513893272681,0.01516563524188504,3.3430251411704684e-05,0.8685109055808095,6.686050282340937e-05,0.25762396644336893,0.14610025581468122,True
3rd Meat_grid_5x5_r1_c1.jpg,0.634201056860942,0.9015751644761922,0.48348213173264926,0.4174089798561512,9.70916534082537,6.654487006955093,1.4977701079674746,0.011992024571155968,3.175254596867875e-06,0.9556138703948449,6.35050919373575e-06,0.24493294672994717,0.0997797935321647,True
12.12 Beef Shoulder 2_grid_5x5_r1_c4.jpg,0.6339789310041621,0.8772052914859434,0.5085301969894819,0.42044498185386425,14.0594375566789,6.992041131561751,1.845668456467503,0.021249062736905522,2.3105044087847088e-05,0.9207375269693965,4.6210088175694176e-05,0.24180284380305603,0.11222035636947081,True
B. Shoulder 1.2_grid_5x5_r5_c0.jpg,0.6339435765733228,0.9127001152710565,0.45979351175890193,0.43174320539713806,7.3001697846482205,6.392143496446669,1.4210936438935842,0.0067513164614233685,3.5277358431400656e-06,0.9191218681545126,7.055471686280131e-06,0.26402987544292683,0.1593234815182376,True
Beef Shoulder 4_grid_5x5_r2_c2.jpg,0.6339274049837168,0.8743687078417124,0.4824249032458272,0.4613248228439692,15.691805914635617,6.78436956295754,1.4709648211954816,0.02001128769229882,1.4085969860573445e-05,0.8797030474877566,2.817193972114689e-05,0.2577562236791662,0.24831981277373727,True
B. Shoulder 1.2_grid_5x5_r2_c3.jpg,0.6337572175671509,0.9291555146753901,0.46803289438996293,0.393133994642031,6.814773118904822,6.735390357397491,1.7493807284663614,0.0058554059317539155,3.7382430005678528e-06,0.957898398518683,7.4764860011357055e-06,0.2654325930831515,0.020895061920197855,True
"5th meat, 400g, placeholder and black plate_grid_5x5_r1_c0.jpg",0.6337471351109802,0.924911812412222,0.4361276517634965,0.4445509281154705,6.208371454084867,6.0635915380435685,1.9138571617897238,0.0006182175661029457,5.517286356259782e-06,0.9605972523283399,1.1034572712519564e-05,0.23250272576465536,0.22209279708048424,True
12.12 Beef Shoulder 3_grid_5x5_r2_c4.jpg,0.6326719169089751,0.8834772262880098,0.5288562891758908,0.3767253007288375,14.319597427309947,7.060277984839529,1.1172454432908787,0.02032079953586812,3.411317934189336e-06,0.8959593380534201,6.822635868378672e-06,0.2500806676358555,0.0,True
MeatLarge_grid_5x5_r0_c2.jpg,0.6324828704522771,0.9074098469798646,0.48220398167752004,0.4029901522927972,10.824340832609693,6.551706496215373,2.094975399389926,0.009569786657052944,4.3473383485708465e-06,0.9898432486686415,8.694676697141693e-06,0.2249407208042376,0.09938104761295863,True
6 BEEF Shoulder -1_grid_5x5_r4_c2.jpg,0.632280034895508,0.8502449547194811,0.5377660661387754,0.4158557194365768,19.32434375492191,7.210701807134734,1.7539106168766658,0.030039090762017866,4.864219807967808e-06,0.8907224195133763,9.728439615935617e-06,0.2633005109592674,0.08495893809094868,True
12.12 Beef Shoulder 2_grid_5x5_r3_c6.jpg,0.6320661191585678,0.9109192265437211,0.4702300701325219,0.41247161597878684,11.327382434568241,6.559214378552306,1.2290357999959287,0.008762828162997588,5.66078950920289e-06,0.9076239809098938,1.132157901840578e-05,0.2629523303805471,0.04487218080260291,True
B-1_grid_5x5_r2_c4.jpg,0.6318375948036241,0.8605843068039727,0.5428325752861421,0.39044988292754107,16.84533745738879,7.08112025894395,1.629803142716698,0.026239425726606345,1.2802356300137495e-05,0.9364628177236316,2.560471260027499e-05,0.271193293105635,0.0,True
12.12 Beef Shoulder 3_grid_5x5_r6_c2.jpg,0.6317865150777094,0.8934390991110347,0.4584620953635585,0.45579656822420056,9.26752196613636,6.331064907395765,1.0654957329395942,0.010993958729076648,4.553450209125421e-05,0.8081753820574424,9.106900418250842e-05,0.2505573134805907,0.3307987163573679,True
B-1_grid_5x5_r4_c1.jpg,0.6317822465963294,0.9054385828393922,0.4898267795308531,0.39266976249909535,9.9786249384972,6.744910164732974,1.5150429473306835,0.011873887084523567,7.397667624617709e-06,0.9373329951199264,1.4795335249235417e-05,0.2695105432865119,0.0,True
B-1_grid_5x5_r3_c5.jpg,0.6317619348914713,0.9248427597248606,0.47033572889870917,0.38882930354791506,6.2732894507928325,6.567952073354523,1.3301085995863384,0.005363860756483464,2.8712408588698867e-06,0.9491056568894648,5.742481717739773e-06,0.25996707914049594,0.0023254566647454844,True
Beef Shoulder 4_grid_5x5_r5_c0.jpg,0.631610552786171,0.886079243095895,0.5061892159273823,0.40005051989291635,12.946010740199831,6.854049198635995,0.9415661655329464,0.014815208739886026,6.699562004029736e-06,0.8045424741872069,1.3399124008059472e-05,0.24802772776439017,0.05054585130976874,True
B. Shoulder 1.3_grid_5x5_r2_c5.jpg,0.6313890797049352,0.8820379092385473,0.4602240009911975,0.46998206265038833,11.51925993206231,5.495180910931672,0.9053568590672851,0.0012756866837118537,7.431446928839707e-07,0.6173444499071835,1.4862893857679415e-06,0.05981786694593293,0.48872885667731214,True
B-1_grid_5x5_r4_c4.jpg,0.6313379147978793,0.9177947781287378,0.48551395327338936,0.37716047960279186,8.474217798669475,6.755737452096193,1.8530225363395991,0.008886344081217338,5.0781554013738e-06,0.9699772359016894,1.01563108027476e-05,0.24737566333545677,0.0,True
B. Shoulder 1.2_grid_5x5_r3_c5.jpg,0.6312843403690542,0.9267578741327115,0.45319198295956703,0.4078559867204845,4.827400216323325,6.322512162864697,1.275874384247153,0.002584082993678676,8.557423736239663e-07,0.9125995183341452,1.7114847472479326e-06,0.2527446810657181,0.10161137823767763,True
B-1_grid_5x5_r2_c2.jpg,0.6308895372117629,0.8739351686598289,0.5106781083371835,0.41031252731926854,13.855652463268807,6.9935936536280785,1.7668717547202275,0.022081148337806014,1.4254866381683437e-05,0.9714059090542227,2.8509732763366875e-05,0.25517102596844815,0.0987939043856555,True
Test Beef Shoulder 4.jpg,0.630857558739148,0.8922399028746997,0.46428495868200664,0.4458474482022628,9.317918847857149,6.592350180003259,1.5288611806557502,0.013743307218855659,1.7164362769071192e-06,0.8789344680473504,3.4328725538142384e-06,0.24010652731668725,0.25104673391116494,True
12.12 Beef Shoulder 3_grid_5x5_r3_c3.jpg,0.6307237807571316,0.8939948224088499,0.48789706671360783,0.4094475137753156,11.092557938734851,6.907874533195406,1.3193907163930474,0.016262618146494448,3.3554108860518676e-06,0.9024725054479262,6.710821772103735e-06,0.2729937525402037,0.04910800587669484,True
12.12 Beef Shoulder 2_grid_5x5_r0_c6.jpg,0.630667396955664,0.8337541194608382,0.48805216982132116,0.5053899589354648,15.801912825169707,5.575586198072021,0.8381710771912704,0.010741144601279146,2.7859964055096575e-05,0.6639414220021642,5.571992811019315e-05,0.1139028546362532,0.5934790007441553,True
B. Shoulder 1.2_grid_5x5_r3_c3.jpg,0.6306669762425154,0.9245070080227722,0.4527445461618409,0.4096143275070492,5.295939423389373,6.493159978228905,1.6875641540522863,0.004746622790202957,5.044376097151801e-06,0.9324228129386806,1.0088752194303603e-05,0.260893893170203,0.08528591877386815,True
12.12 Beef Shoulder 3_grid_5x5_r4_c3.jpg,0.6306358315813981,0.8698702426939785,0.5261188574838132,0.3941845375378887,14.350247358902669,7.212560023032156,1.5521115599370658,0.02515018954243185,1.3736917050279458e-05,0.9143046300526633,2.7473834100558915e-05,0.24662999645452424,0.04777802380969132,True
12.12 Beef Shoulder 3_grid_5x5_r4_c1.jpg,0.6305495941258459,0.886689115247911,0.48116510372319593,0.42986464689425136,12.375217885109068,6.889008318006738,1.6993243885573424,0.017912174169335382,4.9655577206338046e-06,0.9542632049155283,9.931115441267609e-06,0.2458006131979615,0.1526476070672964,True
Beef Shoulder 4_grid_5x5_r5_c4.jpg,0.6304085561608547,0.8528549815492928,0.573367358159143,0.3543519527417498,9.255955309470584,6.478058229269591,0.7475493698385305,0.00989551900400573,5.181252652801358e-08,0.925977308600382,1.0362505305602716e-07,0.1988159076062447,0.0,True
2nd Meat_grid_5x5_r1_c1.jpg,0.6302803268788221,0.8793311451684241,0.5107779154202725,0.39910239365742806,11.974523958816718,6.705024047387978,2.2307559510122497,0.018026814152156286,3.0937683386268036e-06,0.99278523424166,6.187536677253607e-06,0.21914423847942266,0.07583468048759867,True
B-1_grid_5x5_r3_c4.jpg,0.6302149801755877,0.8927724043607117,0.5022643079711879,0.3892540425655491,10.961649000450187,6.901073898147607,1.5738347912953958,0.016504466704955884,1.0831896887187574e-05,0.9218258398525889,2.1663793774375147e-05,0.2642988695553166,0.0,True
B. Shoulder 1.2_grid_5x5_r2_c6.jpg,0.6300663248232954,0.9147967515334229,0.4606421322408276,0.4116915117025465,8.221032254299548,6.251800837138102,1.0047130220466804,0.004911444964813984,7.088677832897398e-07,0.9297221663610175,1.4177355665794796e-06,0.2696535228765811,0.09407265601499182,True
Beef Shoulder 4_grid_5x5_r1_c3.jpg,0.6298637215451324,0.8819365999976544,0.5106820746237752,0.39340142171099723,11.679407578722287,7.005797839299532,1.3457846833880778,0.02019520474401953,6.418067802179747e-06,0.8498930029279,1.2836135604359493e-05,0.2760755848413616,0.0,True
"5th meat, 400g, placeholder and black plate_grid_5x5_r2_c0.jpg",0.6294833802604087,0.9277732586252154,0.440816020809709,0.4163538781076976,6.883419344349218,6.196044279477142,1.8544667010141072,0.001144600463794351,1.1822756477699534e-05,0.9445270636182301,2.3645512955399068e-05,0.24577435541881293,0.12680590322618945,True
B-1_grid_5x5_r3_c6.jpg,0.629362525931598,0.8358858182029347,0.43029472843510963,0.5776201747925434,14.972267100757506,4.282411292232699,0.8849070475130876,0.00042150368960228374,8.724526563566028e-07,0.24553639588935205,1.7449053127132056e-06,0.1280520575050995,0.8130143171936787,True
6 BEEF Shoulder -1_grid_5x5_r2_c4.jpg,0.629323184784106,0.8851678419921274,0.5001637762676648,0.4007949051742893,10.05854066287247,6.38035916910487,0.8916628822276185,0.008107050823707218,1.8594402043698333e-07,0.9139972336488266,3.7188804087396665e-07,0.17652525851177348,0.17113022147053014,True
6 BEEF Shoulder -1_grid_5x5_r4_c4.jpg,0.6290127752574043,0.8395102691039843,0.5501691612248513,0.4025978447484504,12.458842886795134,6.262461323481999,0.7210091878260856,0.009883467022951939,5.888227313837805e-07,0.9091432579673294,1.177645462767561e-06,0.19668992681739206,0.13592980428487988,True
Beef Shoulder 4_grid_5x5_r5_c2.jpg,0.6288852031857722,0.8515597116677275,0.543413129452389,0.39226689284138017,24.12830431200565,7.215520957718877,1.75032803834213,0.02975558106168263,5.517286356259783e-07,0.9430039773103963,1.1034572712519565e-06,0.253971218861787,0.0,True
3rd Meat_grid_5x5_r1_c0.jpg,0.6288678817324744,0.9037315401108309,0.4629478590381438,0.4213740600991671,9.232704419094631,6.440795089893827,1.6442871487464266,0.009449568940046869,5.370909371297788e-06,0.9679124308920475,1.0741818742595576e-05,0.22765375168265975,0.15027538808302987,True
12.12 Beef Shoulder 3_grid_5x5_r3_c1.jpg,0.6285726399567358,0.8859351812904505,0.4746913396432401,0.43222639426168635,12.381042024824199,6.879233574096262,1.4544551854243286,0.018009019434539853,9.345607501419632e-06,0.9041856791603852,1.8691215002839264e-05,0.2590562427216859,0.15507038493064595,True
B. Shoulder 1.2_grid_5x5_r3_c0.jpg,0.628507696080289,0.9388260439299739,0.4523198497594525,0.37866132436996425,4.972495977460851,6.505421117870679,1.6818365029608506,0.0012818119975441095,2.691084569685894e-06,0.9475858584339086,5.382169139371788e-06,0.2602221354069082,0.0,True
"4th Meat, 400 g, 3 wts_grid_5x5_r3_c2.jpg",0.6284141538880232,0.8873735586618883,0.448107480837563,0.4665084485204836,4.669143245645289,5.5596491918920945,0.9229598958786428,0.0014263163024484653,5.047305435077728e-07,0.9450122875780592,1.0094610870155456e-06,0.1579415522030618,0.5291651547365702,True
12.12 Beef Shoulder 2_grid_5x5_r3_c1.jpg,0.6283187431672075,0.8903492596791533,0.46399008559283944,0.43913003735220946,9.713635811388595,6.391165607705237,1.1862177300954615,0.012329862652448252,5.385547069793988e-05,0.692714826466256,0.00010771094139587976,0.2583814110417069,0.1624281986723376,True
B-1_grid_5x5_r3_c2.jpg,0.6279045027406902,0.8794150130973886,0.4960760937168781,0.41004745880330984,12.969136038759293,6.8303620619687,1.6087596478267814,0.01918089105660943,5.877598934627768e-06,0.9685474255125807,1.1755197869255537e-05,0.2411477167172065,0.09406074216213345,True
B-1_grid_5x5_r1_c5.jpg,0.6274435509646122,0.8610735870170679,0.5065091595312757,0.4229436412873545,11.327489000841142,6.055243559914311,0.862876533378053,0.009643338288832327,3.0626569161278794e-06,0.955835259954716,6.125313832255759e-06,0.10358481064493069,0.2716990567646075,True
"5th meat, 400g, placeholder and black plate_grid_5x5_r3_c1.jpg",0.6272201288128508,0.9145870431564129,0.4515985941948891,0.41330321432829764,4.761805694696932,6.04985441891155,1.154436597108768,0.0030706243881925745,1.2268865480014727e-06,0.8221790715620567,2.4537730960029455e-06,0.21775562208491756,0.167657103123661,True
B. Shoulder 1.2_grid_5x5_r3_c1.jpg,0.627026435510687,0.9341445421294239,0.45196084323233254,0.3807292941104046,3.61732246906367,6.328094336565145,1.4150326451765955,0.0007897488729422549,2.3645512955399067e-06,0.8825116389970628,4.729102591079813e-06,0.2838187246700257,0.0,True
"5th meat, 400g, placeholder and black plate_grid_5x5_r3_c0.jpg",0.6269877655531242,0.9259922569184209,0.44463693294656437,0.4038717450178335,5.566623504212894,6.16946680757016,1.602255094911079,0.001340687091364987,4.580376445872165e-06,0.8970804407892555,9.16075289174433e-06,0.24834032240615464,0.08704800064903706,True
6 BEEF Shoulder -1_grid_5x5_r0_c2.jpg,0.6267861758156378,0.9053339730503466,0.42916632924410975,0.4577774854402427,11.726680840126543,5.569465268430897,1.9197912006980786,0.0008802436289529893,8.579943272387662e-06,0.8161388305082425,1.7159886544775325e-05,0.1679031055521286,0.3209887384880177,True
6 BEEF Shoulder -1_grid_5x5_r6_c2.jpg,0.6260489988143231,0.8535048747265215,0.45078002786156757,0.5074961566886632,12.702234677305093,5.853781389080935,0.8574751783828167,0.00937674076014424,2.004238717171921e-06,0.7975705383934671,4.008477434343842e-06,0.18807031851271616,0.4796289999829014,True
Meat 35.jpg,0.6250461109224846,0.8549639837228116,0.48140480060134583,0.4582753488915558,20.61700957524638,6.924928459877144,2.3901439458770954,0.02618020838064536,5.941510189293874e-07,0.9850536690013721,1.1883020378587747e-06,0.23141119317143555,0.2580255155599267,True
meattest-8.jpg,0.624806778402001,0.784874475948806,0.6104200655943142,0.3888398602578744,39.4120268342262,7.596652691968158,2.3199342817566815,0.05409174608920851,1.5664051350241227e-06,0.9235851184550372,3.1328102700482454e-06,0.2565022869514971,0.0,False
Beef Shoulder 4_grid_5x5_r6_c2.jpg,0.6243994585767937,0.8533743178902481,0.5048670481969106,0.425385058207103,15.945699291930362,6.337904828781674,0.7014904656094341,0.006148801577737859,2.799790351698465e-08,0.8030256774372735,5.59958070339693e-08,0.2446101795897523,0.09180328790400683,True
12.12 Beef Shoulder 2_grid_5x5_r2_c5.jpg,0.6243066193400127,0.8775154249997348,0.5012739874297298,0.3914182149588538,13.508110824512341,6.9254420079370975,2.0777056137832677,0.02054716257447661,1.7396341674329313e-05,0.949886882117975,3.4792683348658626e-05,0.24687273453466352,0.01777452540593638,True
B-1_grid_5x5_r2_c3.jpg,0.6241123019366033,0.8653294900022768,0.5174465314716282,0.387496879682491,15.918421400723528,7.031471631953085,1.723691762312927,0.024587674048990982,8.174591621723677e-06,0.9579925189200135,1.6349183243447355e-05,0.2553939018177049,0.0,True
B. Shoulder 1.2_grid_5x5_r4_c3.jpg,0.6235960143496723,0.9218093696331993,0.44344196299533084,0.3986703177921071,4.824163215066586,6.2488758399381314,1.5779772682013238,0.0031308685911201686,3.175254596867875e-06,0.9432027459962067,6.35050919373575e-06,0.256073620237028,0.08811818841050023,True
B-1_grid_5x5_r1_c6.jpg,0.6234605905220898,0.8529429493045552,0.4813729659832942,0.45521149082445855,21.78983776946964,5.501831554451577,0.8488009183352472,0.005783979413607121,1.4177355665794796e-06,0.6453538024540348,2.8354711331589593e-06,0.021449821103582813,0.48877187461008487,True
"5th meat, 400g, placeholder and black plate_grid_5x5_r0_c0.jpg",0.6233054690445528,0.9203306728746017,0.42880214728412613,0.4203697933810714,5.281149562736895,5.944220239522712,1.8132480856508255,0.0006443965268749946,7.194991799285716e-06,0.9528989601559145,1.4389983598571432e-05,0.2330544656600494,0.19644252135897278,True
12.12 Beef Shoulder 2_grid_5x5_r0_c0.jpg,0.6231066725105523,0.838006973861558,0.4181555173249501,0.5661978076087859,12.942211672277658,3.705005501081463,1.0637051870377001,0.00023268310724920083,3.04013737997988e-07,0.2826648911964107,6.08027475995976e-07,0.037259372000397785,0.8893486349982125,True
"5th meat, 400g, placeholder and black plate_grid_5x5_r2_c1.jpg",0.6230326674353996,0.9213593842961124,0.44329532771997615,0.3973421960598522,5.631002907177514,6.283286893126804,1.6776450653722048,0.0035659685490356595,4.154854419305836e-06,0.963637434747392,8.309708838611672e-06,0.26820347562917785,0.030746274516885164,True
meattest-6.jpg,0.6229173529699652,0.8296191392536506,0.5573723729013007,0.383957467012199,25.465900268655123,7.242528763892137,1.4263803265194364,0.03549392234807611,1.723045648526535e-06,0.9115708606874082,3.44609129705307e-06,0.2317017773476932,0.0,True
6 BEEF Shoulder -1_grid_5x5_r0_c1.jpg,0.622799045249751,0.8963283245918113,0.42377272958247375,0.46378904023664286,9.808942239615128,5.297392149468479,1.6870822258504303,0.0005809702533141551,3.681944160197855e-06,0.859943471910752,7.36388832039571e-06,0.16146299112405996,0.3379914064321534,True
meattest-29.jpg,0.6219199904957455,0.7810425904062761,0.6169559960348063,0.37427342288421134,38.99729451573166,7.494469077500696,3.050193910587321,0.05455569788570116,4.873260420075048e-07,0.8903043873267382,9.746520840150096e-07,0.23173656894619224,0.0,False
6 BEEF Shoulder -1_grid_5x5_r5_c0.jpg,0.6212323326284673,0.8363655479816787,0.46856005296167885,0.49076037959683294,10.43233728371283,5.9608156892345585,0.6626885358145888,0.004925686881883772,3.152735060719876e-07,0.9288067384217156,6.305470121439752e-07,0.20357709094793916,0.4071599225121739,True
12.12 Beef Shoulder 3_grid_5x5_r2_c2.jpg,0.6211474631789177,0.9146604478001618,0.44718718738859675,0.39507107389137636,6.255054216599569,6.494917552701616,1.376225894198695,0.007224740106537223,9.908595905119609e-06,0.8689673990980655,1.9817191810239218e-05,0.2632718886288233,0.08330798375843729,True
B-1_grid_5x5_r4_c2.jpg,0.6209327434461138,0.8982400613161967,0.46761557576712387,0.39188506960456726,10.520873333711082,6.608430521598197,1.5156435726735493,0.012394020810933902,3.1189557564978772e-06,0.9565080198373693,6.2379115129957544e-06,0.25645042837562443,0.03424502874750035,True
12.12 Beef Shoulder 3_grid_5x5_r1_c1.jpg,0.6207420591989046,0.8931583951116153,0.41883466817454873,0.46754626917266573,4.695824042362348,5.214525340775314,1.1727756962153828,0.0005965762918647185,3.1865143649418743e-06,0.9053009141490426,6.373028729883749e-06,0.12779909952481977,0.4556501802678411,True
12.12 Beef Shoulder 3_grid_5x5_r3_c2.jpg,0.6200516795597252,0.8916145766211951,0.46070405832951633,0.40863771398366516,11.520170061673731,6.681379087150612,1.518738500213802,0.01473428478673819,1.6619417677223345e-05,0.9002370811726589,3.323883535444669e-05,0.2479337312205084,0.0904371530015482,True
12.12 Beef Shoulder 3_grid_5x5_r3_c4.jpg,0.6182760519778564,0.8510254998899102,0.5288695875337981,0.3710459855402522,11.370875014237777,6.447441533669886,0.8210768805343005,0.013742233432392654,9.431290759229341e-07,0.7307152177207452,1.8862581518458682e-06,0.2855327090006139,0.0,True
B. Shoulder 1.2_grid_5x5_r4_c0.jpg,0.617948754679552,0.9332676009799834,0.441983306063577,0.3597902286612267,3.8808563727425947,6.301671804211087,1.4341464972421591,0.00076127291948311,2.5897466570198978e-06,0.917230762280894,5.1794933140397955e-06,0.2760715876236953,0.0,True
B. Shoulder 1.3_grid_5x5_r1_c6.jpg,0.6177595273186397,0.8506336330058709,0.43168343572042844,0.5056674864565655,17.364144856858328,4.980589711892344,0.8356115530652043,0.0008151979507832008,2.7264145511143837e-08,0.47346244396672815,5.4528291022287674e-08,0.07288736679829069,0.5883751324574972,True
B-1_grid_5x5_r3_c3.jpg,0.6176884393598023,0.8587570373575637,0.5062064225603,0.38805350608268757,14.923828416386742,6.94470260046703,1.8372722277615097,0.02541732753998749,8.10703301327968e-06,0.9525435005375864,1.621406602655936e-05,0.24986608757829593,0.0,True
B-1_grid_5x5_r4_c3.jpg,0.6174805582848855,0.8971679262861534,0.4652013898254815,0.3831716053260219,9.085467932921347,6.595344504377547,1.5689971450106615,0.012539373157001162,4.841700271819809e-06,0.9610360229706475,9.683400543639618e-06,0.25507254803687296,0.0,True
B. Shoulder 1.2_grid_5x5_r4_c2.jpg,0.6171555299328056,0.9201994654128162,0.4307776736805358,0.39321423191796656,4.06964259912778,6.030251843347978,1.4720915586388514,0.0014837446781832174,2.8712408588698867e-06,0.9309082502752788,5.742481717739773e-06,0.24621189874640048,0.1525229672976518,True
B. Shoulder 1.2_grid_5x5_r4_c1.jpg,0.616669578197229,0.9296519551567162,0.4399250729860393,0.36334008235771514,3.596092480451781,6.240645684746527,1.3562246529487494,0.001093064505319655,3.2878522776078705e-06,0.9065021850255534,6.575704555215741e-06,0.2690245829562062,0.0,True
meattest-36.jpg,0.6153555343455815,0.8082023919102713,0.549506893437,0.39898865951409207,44.95510561093235,7.478121107740041,2.0329338901918557,0.04305678740749507,1.0268655885158138e-06,0.8357570610062587,2.0537311770316276e-06,0.2558343892064244,0.0,True
meattest-31.jpg,0.6145952069334137,0.8187298571538958,0.5408976880077655,0.39115629307654987,30.85809362411111,7.343395532184218,1.67093593714261,0.03916186882575309,2.8752236478442783e-05,0.6468003042306862,5.7504472956885566e-05,0.25331491356924557,0.0,True
6 BEEF Shoulder -1_grid_5x5_r5_c4.jpg,0.6145342387278031,0.8310477758311842,0.540204428609928,0.3721743135274184,9.411385246458519,5.880384942565337,0.711250609788105,0.007929195368159243,4.648600510924583e-07,0.9779794244263998,9.297201021849167e-07,0.269871667015415,0.0,True
meattest-38.jpg,0.6134908165705713,0.7841391148918777,0.5816670660587158,0.3850067899730786,53.58098905500219,7.577043063783405,3.0968507227194,0.061505019458232675,2.7151022340418124e-06,0.7909281298515048,5.430204468083625e-06,0.2428251683015295,0.0,False
6 BEEF Shoulder -1_grid_5x5_r0_c3.jpg,0.6133194467843108,0.8687446754639101,0.42153278110573295,0.4731404128469609,7.02769052803134,4.556949540413342,1.0020228873008696,0.0005352330753975689,6.192872440699756e-07,0.9299060971373886,1.238574488139951e-06,0.2841200585832221,0.3843854902534851,True
6 BEEF Shoulder -1_grid_5x5_r7_c3.jpg,0.6121708662562069,0.8718857651422307,0.42001161360898914,0.4656499817446736,5.521580358844077,4.596473350853192,1.8935525460353435,0.00012049637869101764,0.0,0.994058056903502,0.0,0.1483109041145364,0.3998066616941125,True
meattest-7.jpg,0.6120169496387279,0.7820966761545468,0.5821810423568552,0.3816596574080396,38.96893857685417,7.453656204846858,2.362205645329781,0.04935385788180255,1.6012141380246587e-06,0.9392758335015768,3.2024282760493173e-06,0.24051823643667197,0.0,True
